"","logFC","AveExpr","t","P.Value","adj.P.Val","B","hu_gene_name"
"220203_at",-0.0730841838046919,3.98653363880149,-1.39839807655121,0.183715757886468,0.604488628772568,-5.13669420785068,"BMP8A"
"213892_s_at",0.0680993080347629,9.8855814137367,1.39825477113137,0.183757892596893,0.604511945739311,-5.13687127420826,"APRT"
"204048_s_at",0.0889951559289184,8.14683362978991,1.39790845906585,0.183859748169332,0.604529196887882,-5.13729911751865,"PHACTR2"
"201157_s_at",-0.0536873402876707,9.78938666790391,-1.39785401269562,0.183875765881761,0.604529196887882,-5.13736637489942,"NMT1"
"213434_at",-0.0734689510249787,6.2583948851675,-1.39784095217232,0.183879608359906,0.604529196887882,-5.13738250822244,"STX2"
"212908_at",-0.118188505724481,7.05081445046727,-1.39772533979536,0.18391362503667,0.604529196887882,-5.13752531630073,"DNAJC16"
"218330_s_at",0.141086841064425,4.22275665804309,1.39764120695352,0.183938382726554,0.604529196887882,-5.13762923435755,"NAV2"
"215045_at",0.0857668556844292,3.45508715344287,1.39740163075992,0.184008897578905,0.604645735462174,-5.13792512542933,"CELF3"
"201202_at",0.0592009967570742,11.5976448476606,1.39722520386225,0.184060839791303,0.604646345754412,-5.13814299927913,"PCNA"
"216206_x_at",0.077800046473676,4.56371035558408,1.39687831407413,0.184163003458212,0.604646345754412,-5.13857132244456,"MAP2K7"
"213463_s_at",-0.101241445158717,5.44272113059648,-1.39679505909979,0.184187530086934,0.604646345754412,-5.13867411003715,"FAM149B1"
"201597_at",0.0583394197685578,11.0926711883998,1.3967907770732,0.184188791629753,0.604646345754412,-5.13867939655592,"COX7A2"
"212334_at",-0.0886154589044366,7.79741892516073,-1.39674879563917,0.184201160302592,0.604646345754412,-5.13873122549971,"GNS"
"216306_x_at",-0.0529162817683813,11.3046867332357,-1.39668585244883,0.18421970605741,0.604646345754412,-5.13880893099847,"PTBP1"
"204711_at",-0.0578561307099308,6.55014739333903,-1.39654518124526,0.184261159351113,0.604646345754412,-5.13898258497914,"KIAA0753"
"219874_at",-0.103526971877577,3.36014514398991,-1.39617732844219,0.184369595215668,0.604646345754412,-5.13943662590866,"SLC12A8"
"221937_at",0.0524444379858497,8.30524670184724,1.39605251596259,0.184406399415326,0.604646345754412,-5.1395906618804,"SYNRG"
"210527_x_at",0.0604681135300259,5.08100472683762,1.39603128309984,0.184412661076487,0.604646345754412,-5.13961686517232,"TUBA3C"
"221034_s_at",0.0756621757214942,3.40971177032595,1.39600503141489,0.184420403050934,0.604646345754412,-5.13964926174078,"TEX13B"
"211099_s_at",0.0784940752188985,3.37918995075758,1.39594547349934,0.184437968469638,0.604646345754412,-5.13972275904705,"CNGB1"
"204156_at",-0.119849810765222,4.29924052047047,-1.3958544670768,0.184464811651189,0.604646345754412,-5.13983506081989,"SIK3"
"205962_at",-0.0872845071242853,3.37443586332909,-1.39525962397999,0.184640345108453,0.604917536340692,-5.14056896250235,NA
"221315_s_at",-0.138356927400943,3.41758239979537,-1.39518211023497,0.184663228892503,0.604917536340692,-5.14066457982853,"FGF22"
"212859_x_at",0.0736151464035799,4.77216010743852,1.39501238962882,0.184713342325793,0.604917536340692,-5.14087392546482,"MT1E"
"209701_at",0.141808598423938,3.74991168752723,1.39499460772667,0.184718593437224,0.604917536340692,-5.14089585785231,NA
"217179_x_at",0.104693881082282,3.57782718751452,1.39487174890143,0.18475487779623,0.604917536340692,-5.14104738757049,NA
"204248_at",0.140501510820756,4.56318837895199,1.39474787294583,0.184791468471423,0.604917536340692,-5.14120016175937,"GNA11"
"215856_at",-0.0947329307430102,4.04881872558896,-1.39474252459324,0.184793048410199,0.604917536340692,-5.14120675756848,"SIGLEC15"
"212514_x_at",-0.114452053428401,9.65963040590291,-1.39416842472514,0.184962705797039,0.605134095196451,-5.1419146521164,"DDX3X"
"201425_at",0.0869489239419289,3.55851128801765,1.39414564211972,0.18496944112492,0.605134095196451,-5.14194273977573,"ALDH2"
"218621_at",-0.141695473770472,4.35538892505686,-1.39408249222707,0.184988111474426,0.605134095196451,-5.14202059268512,"HEMK1"
"218960_at",-0.131218536385129,3.23929719411512,-1.39387765832651,0.185048681533439,0.605134095196451,-5.14227309949431,"TMPRSS4"
"205001_s_at",0.0737815480168207,3.33301893810925,1.39383216621203,0.18506213591003,0.605134095196451,-5.14232917567773,"DDX3Y"
"202924_s_at",-0.129245174992766,5.05066646194464,-1.39371066216489,0.185098074891074,0.605134095196451,-5.14247894186126,"PLAGL2"
