"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name"
"1451119_a_at",0.0836652499999993,6.919234625,0.809462185064451,0.436870647921698,0.999954907561919,-4.90180716136333,"Fbln1"
"1452259_at",-0.0516387499999982,8.920174625,-0.809433773653624,0.43688625191468,0.999954907561919,-4.90182237965781,"Phf20"
"1452053_a_at",-0.0748804999999997,9.29580925,-0.809433392043412,0.436886461503522,0.999954907561919,-4.90182258406055,"Tmem33"
"1422852_at",0.0791545000000008,6.251089,0.809316946142201,0.436950419310847,0.999954907561919,-4.90188495248584,"Cib2"
"1455901_at",-0.0521922499999996,4.960207875,-0.80924289214193,0.43699109664045,0.999954907561919,-4.90192461191226,"Chpt1"
"1427879_at",0.0638497500000003,11.177981375,0.809223520707361,0.437001737645236,0.999954907561919,-4.90193498573354,"Cnppd1"
"1416940_at",0.0595035000000008,10.259514,0.809184270506487,0.437023298867138,0.999954907561919,-4.90195600442764,"Ppif"
"1425261_at",-0.08332475,6.182097125,-0.808931803452605,0.437162002902138,0.999954907561919,-4.90209118155033,"Cebpg"
"1454643_at",-0.0457474999999989,10.18242725,-0.808913869885046,0.437171856619506,0.999954907561919,-4.90210078228753,"Ubap2l"
"1428133_at",0.0436437499999997,8.677956875,0.808853575503749,0.437204986848137,0.999954907561919,-4.90213305958749,"Snip1"
"1434393_at",-0.0517049999999996,8.26131275,-0.808374874760427,0.437468079905315,0.999954907561919,-4.90238925043717,"Usp34"
"1416238_at",-0.08627875,5.321889875,-0.808317373267779,0.437499689692144,0.999954907561919,-4.90242001553954,"Tie1"
"1424820_a_at",-0.0552969999999969,12.3613395,-0.808295073523758,0.437511948741239,0.999954907561919,-4.90243194611027,"Ndfip1"
"1452035_at",-0.210698749999999,7.099105375,-0.808288458188842,0.437515585495708,0.999954907561919,-4.90243548532319,"Col4a1"
"1427374_at",0.0763235000000003,5.28672575,0.808168432954528,0.437581572384103,0.999954907561919,-4.90249969478075,"Muc3"
"1430989_a_at",-0.0456424999999988,9.13423125,-0.808167472794156,0.437582100283033,0.999954907561919,-4.9025002084021,"Oip5os1"
"1422272_at",0.0743185000000006,6.74545975,0.808093694914348,0.437622664837665,0.999954907561919,-4.90253967309125,"Phxr4"
"1460433_at",0.0443697500000019,9.142569625,0.807946388999059,0.437703664045611,0.999954907561919,-4.902618459822,"Entpd6"
"1455781_at",-0.0425672499999999,5.497451625,-0.807910050770589,0.437723646903286,0.999954907561919,-4.90263789351858,"Gtpbp8"
"1455202_at",0.0629622500000009,5.903767125,0.807852646880672,0.437755215272172,0.999954907561919,-4.90266859165013,"Maneal"
"1450333_a_at",0.0852100000000014,6.74438375,0.80784880738253,0.437757326797872,0.999954907561919,-4.90267064485049,"Gata2"
"1418459_at",-0.0690962499999995,5.884234875,-0.807785419793349,0.437792187675621,0.999954907561919,-4.90270454065981,"Ccdc91"
"1419376_at",0.0697322500000005,5.239943125,0.807568009355287,0.437911769538701,0.999954907561919,-4.90282078159702,"Fibin"
"1424477_at",-0.0795084999999997,5.390128,-0.807521467762303,0.437937371542184,0.999954907561919,-4.90284566218645,"Tmem184a"
"1418129_at",0.0575995000000005,6.73986575,0.807386902578035,0.43801139991461,0.999954907561919,-4.9029175924152,"Dhcr24"
"1455857_a_at",0.0652810000000003,7.147498,0.807357073031987,0.438027811173232,0.999954907561919,-4.90293353609027,"Rab2b"
"1424870_at",0.0851815000000005,6.31221525,0.807339147148997,0.438037673614851,0.999954907561919,-4.90294311710739,"Osbpl10"
"1418004_a_at",-0.173539,9.48395075,-0.807325548147155,0.438045155596285,0.999954907561919,-4.90295038537664,"Tmem176b"
"1449427_at",0.08776925,5.205695125,0.807102420051406,0.438167929677297,0.999954907561919,-4.90306962621646,"Prss37"
"1417946_at",0.0552127500000008,4.265769375,0.806759295961172,0.438356774939333,0.999954907561919,-4.90325293980654,"Abhd3"
"1427130_x_at",0.0749042500000006,6.029043875,0.806700092356209,0.438389364297564,0.999954907561919,-4.90328456266406,"Tbata"
"1451749_at",0.04278525,7.863587375,0.806650370414662,0.438416735598169,0.999954907561919,-4.90331111951231,"Irak4"
"1416705_at",-0.0459097499999979,9.728233125,-0.806644335524304,0.438420057806196,0.999954907561919,-4.90331434269775,"Rpe"
"1460542_s_at",0.0705482500000023,9.556624125,0.806639558012673,0.438422687838892,0.999954907561919,-4.90331689431324,"Mdm4"
"1453095_at",-0.0468137499999985,11.484377375,-0.806478584193005,0.438511310465397,0.999954907561919,-4.90340286124525,"Rab10"
"1448734_at",-0.380977499999999,5.72980075,-0.806157464534293,0.438688135366722,0.999954907561919,-4.90357431008971,"Cp"
"1417733_at",-0.0478759999999993,10.1243565,-0.806097112294174,0.438721373672622,0.999954907561919,-4.90360652635345,"Rnf146"
"1418258_s_at",-0.0588939999999998,11.0647445,-0.806055484650574,0.438744300594167,0.999954907561919,-4.90362874617867,"Dynll2"
"1438369_x_at",-0.0813975000000003,7.2857025,-0.806015115187192,0.438766535316623,0.999954907561919,-4.90365029350155,"Emc4"
"1431942_at",0.0663940000000001,5.6818595,0.806011185808373,0.438768699582647,0.999954907561919,-4.90365239077116,"Wwox"
"1420304_x_at",0.0541312500000018,10.318205375,0.805852204533332,0.438856270955295,0.999954907561919,-4.90373723838709,NA
"1423112_at",-0.065485249999999,7.908601625,-0.805746332775433,0.438914594533657,0.999954907561919,-4.90379373392156,"Ube2d3"
"1423542_at",0.0815895000000008,6.50914675,0.805725616473306,0.438926007515972,0.999954907561919,-4.90380478787699,"Klk7"
"1433951_at",-0.0535047499999975,10.932116375,-0.805634026911864,0.438976468205015,0.999954907561919,-4.90385365605453,"Arl5a"
"1432346_a_at",0.0748147500000006,5.525855625,0.80534329868283,0.4391366685544,0.999954907561919,-4.90400874512344,"Cdh23"
"1449086_at",0.0727155000000002,7.105112,0.805291245629612,0.439165355504004,0.999954907561919,-4.90403650790056,"Rnf141"
"1419883_s_at",-0.0765667499999996,8.149436625,-0.805110604221592,0.439264918392788,0.999954907561919,-4.90413284232957,"Atp6v1b2"
"1456108_x_at",0.0564992500000012,4.157074375,0.805088710747517,0.439276986285151,0.999954907561919,-4.90414451669311,"Rnf112"
"1418597_at",0.0772135000000002,6.81640125,0.805085015964011,0.439279022906831,0.999954907561919,-4.90414648685428,"Top3a"
"1431010_a_at",0.0719972500000011,6.606565125,0.805057060595016,0.439294432540317,0.999954907561919,-4.90416139318828,"Rdh12"
"1423898_a_at",-0.0430152499999991,11.153847125,-0.804896337492181,0.439383033708702,0.999954907561919,-4.90424708540095,"Trip12"
"1435172_at",0.0733687500000001,7.889382125,0.804841595708944,0.439413213690511,0.999954907561919,-4.90427626863162,"Eomes"
"1449171_at",0.0733089999999996,8.17682,0.804650125016276,0.439518785211312,0.999954907561919,-4.90437832994764,"Ttk"
"1455694_at",0.0867570000000008,8.29516375,0.804596006960694,0.4395486274206,0.999954907561919,-4.90440717329088,"Nbeal2"
"1419401_at",-0.109067249999999,5.696945125,-0.804590196143315,0.43955183174759,0.999954907561919,-4.90441027019037,"Asb13"
"1448396_at",-0.0450689999999993,10.25689875,-0.804434678351646,0.439637596490524,0.999954907561919,-4.90449314709745,"Tmem131"
"1436050_x_at",-0.0525344999999996,8.32989975,-0.804068867662635,0.439839376968412,0.999954907561919,-4.90468803823609,"Hes6"
"1426531_at",-0.0527117499999986,9.640428875,-0.80343279714906,0.440190378230063,0.999954907561919,-4.90502673770951,"Zmynd11"
"1426919_at",-0.0521747499999994,3.979190875,-0.803429255797281,0.440192332964522,0.999954907561919,-4.90502862280637,"Itgb1"
"1425496_at",-0.0725850000000004,7.97456625,-0.803428532973263,0.440192731945365,0.999954907561919,-4.90502900757195,"Abca3"
"1428135_a_at",0.0929337500000005,7.489558375,0.803284404243658,0.44027229219349,0.999954907561919,-4.90510572277188,"Eef1d"
"1418196_at",0.0532512500000001,9.038139375,0.803240581453559,0.440296484621699,0.999954907561919,-4.90512904598376,"Tep1"
"1427448_at",0.0483225000000007,6.4589535,0.80306624793981,0.440392734374729,0.999954907561919,-4.90522181860826,"Rabep1"
"1425394_at",0.0540849999999991,5.287651,0.802959919205072,0.440451445437888,0.999954907561919,-4.90527839380492,NA
"1424995_at",-0.0949042500000006,6.303739375,-0.802900222938093,0.440484409929087,0.999954907561919,-4.90531015413521,"Glyctk"
"1436370_at",0.0623792499999997,5.369576375,0.802878579021922,0.440496362179842,0.999954907561919,-4.90532166890504,NA
"1430007_a_at",0.0535672500000001,4.799593375,0.802834034620311,0.440520961261962,0.999954907561919,-4.90534536613368,"Cabyr"
"1422190_at",0.0542952500000004,7.402597625,0.802751999506905,0.440566266493211,0.999954907561919,-4.90538900520965,"C5ar1"
"1418716_at",-0.070038499999999,7.3606905,-0.802674884947114,0.440608857078794,0.999954907561919,-4.9054300233626,"Mrps25"
"1434585_at",0.0406792499999996,7.830930875,0.802539844608152,0.440683446793619,0.999954907561919,-4.90550184497912,"Tulp4"
"1421210_at",-0.0437447499999993,5.176508875,-0.802501900840639,0.440704406588186,0.999954907561919,-4.90552202366661,"Ciita"
"1452541_at",0.0548620000000007,6.59136525,0.802451127177052,0.440732454532953,0.999954907561919,-4.90554902410787,"Epb41l2"
"1418977_at",0.05646,7.75236975,0.802450226902948,0.440732951865179,0.999954907561919,-4.90554950284313,"Sap30bp"
"1428689_at",-0.0432934999999998,8.75727575,-0.802397857983943,0.440761882305456,0.999954907561919,-4.9055773500851,"Tysnd1"
"1448552_s_at",-0.0708547499999999,7.705748875,-0.802396943514539,0.440762387501807,0.999954907561919,-4.90557783634189,"Pacc1"
"1434020_at",-0.0525239999999986,9.967404,-0.802166165238016,0.440889892630408,0.999954907561919,-4.90570053474601,"Pdap1"
"AFFX-PyruCarbMur/L09192_3_at",0.085899250000001,8.499219125,0.802153689129761,0.440896786382174,0.999954907561919,-4.90570716710426,"Pcx"
"1429723_at",0.0658270000000009,9.05692175,0.80206813024349,0.440944064401179,0.999954907561919,-4.90575264828568,"Spryd7"
"1416764_at",-0.0443137499999986,11.301655375,-0.801932883935023,0.441018805469141,0.999954907561919,-4.90582453389584,"Fis1"
"1418915_at",-0.0901177499999992,7.565079375,-0.801845933612342,0.441066861185305,0.999954907561919,-4.90587074404235,"Mmachc"
"1450581_at",0.0613402500000007,7.813919625,0.801729535439757,0.441131197562066,0.999954907561919,-4.90593259781301,"Galr3"
"1421620_at",0.0575942500000012,5.732481625,0.801707666868583,0.441143285597281,0.999954907561919,-4.90594421789135,"Il5ra"
"1417781_at",0.0662135000000006,8.3194795,0.801519759722827,0.441247161864284,0.999954907561919,-4.90604405324052,"Cers4"
"1425412_at",-0.0479937499999995,8.889167875,-0.801410344242036,0.441307654886235,0.999954907561919,-4.90610217681793,"Nlrp3"
"1438545_at",-0.0857997499999996,10.277306875,-0.801274614066927,0.441382704246725,0.999954907561919,-4.90617427002081,NA
"1417496_at",-0.172815749999999,5.423226875,-0.801112645121705,0.441472272862231,0.999954907561919,-4.90626028657996,"Cp"
"1426383_at",-0.0586280000000002,7.47038225,-0.800828476869835,0.441629446553723,0.999954907561919,-4.90641116409751,"Cry2"
"1423841_at",0.0682325000000001,6.1154385,0.800617281936276,0.441746282588507,0.999954907561919,-4.90652326778713,"Brix1"
"1416831_at",-0.0563384999999995,8.52255475,-0.800472593097611,0.441826338292584,0.999954907561919,-4.90660005528986,"Neu1"
"1427916_at",-0.088326999999999,7.6780925,-0.800410152217658,0.441860889519339,0.999954907561919,-4.90663318956181,"St7l"
"1417235_at",0.056661000000001,7.5929215,0.800333553348945,0.441903277408078,0.999954907561919,-4.90667383381563,"Ehd3"
"1451943_a_at",-0.0618867499999989,9.703124375,-0.800253182375373,0.441947755571944,0.999954907561919,-4.90671647608686,"Ppm1a"
"1421933_at",0.0553615000000004,5.830203,0.799979491630209,0.442099241158344,0.999954907561919,-4.90686166072513,"Cbx5"
"1418024_at",-0.0653909999999991,9.33231775,-0.799916573699121,0.442134070564348,0.999954907561919,-4.90689503089317,"Naa15"
"1450702_at",0.0666820000000006,5.197027,0.799906205352034,0.44213981033207,0.999954907561919,-4.90690052980565,"Hfe"
"1435202_at",0.0556805000000005,8.47883875,0.799883900183805,0.442152158318938,0.999954907561919,-4.90691235927729,"Zfp574"
"1432287_a_at",0.0573827500000008,5.712307375,0.799819968036753,0.442187551974947,0.999954907561919,-4.90694626394602,"Sntg1"
"1448753_at",-0.0470219999999996,10.35252125,-0.799745966803042,0.44222852234196,0.999954907561919,-4.90698550564278,"Srp9"
"1434471_at",-0.0723257499999989,8.231529125,-0.799694780240723,0.44225686296063,0.999954907561919,-4.90701264729495,"Odr4"
"1448012_at",-0.111656749999998,6.041768375,-0.799670835626048,0.442270120859433,0.999954907561919,-4.90702534341627,NA
"1433799_at",0.0893337500000011,8.058866875,0.799607143124897,0.442305388051123,0.999954907561919,-4.90705911345513,"Rdh13"
"1427621_at",0.0589887500000003,4.378916375,0.799347030612358,0.442449434290079,0.999954907561919,-4.90719700281589,NA
"1424349_a_at",-0.0500569999999997,9.43305375,-0.799248678996783,0.442503907941777,0.999954907561919,-4.90724913061086,"Lpgat1"
"1430022_at",0.0710087499999994,7.436551375,0.799177667352788,0.442543241654316,0.999954907561919,-4.90728676447679,"Sae1"
"1450663_at",0.069544,5.8314995,0.799029820742211,0.442625142050071,0.999954907561919,-4.90736510938264,"Thbs2"
"1418690_at",0.0570080000000004,4.20381175,0.798904882897957,0.442694359812669,0.999954907561919,-4.90743130530233,"Ptprz1"
"1449732_at",0.0865847500000011,6.813799875,0.798654188382488,0.442833270524059,0.999954907561919,-4.90756410479005,"Zscan21"
"1425887_at",0.0599060000000002,6.2582745,0.79862823474094,0.442847653170391,0.999954907561919,-4.90757785112038,"Tmem114"
"1422045_a_at",-0.0568167499999987,8.980093375,-0.798576340469043,0.442876412176759,0.999954907561919,-4.90760533576588,"Ptpn12"
"1430125_s_at",-0.0506464999999991,7.8381215,-0.798429045353902,0.442958047572382,0.999954907561919,-4.90768333918153,"Slc66a2"
"1420371_at",0.0529647500000008,6.261345375,0.798423066220756,0.442961361597938,0.999954907561919,-4.90768650530998,"Sntb2"
"1424276_at",0.0626145000000008,7.23859175,0.798268109155079,0.443047254614192,0.999954907561919,-4.90776855273661,"Snx16"
"1450793_at",0.0705927500000006,5.110827625,0.798134136867681,0.443121524578557,0.999954907561919,-4.90783947826972,"4930550L24Rik"
"1456107_x_at",-0.0510977499999997,10.738995375,-0.798066241068256,0.443159166979572,0.999954907561919,-4.90787541879827,"Eftud2"
"1418775_at",0.0454647500000019,9.538374375,0.797933459160395,0.443232789260039,0.999954907561919,-4.90794569926523,"AI837181"
"1426136_x_at",0.10894725,8.488627375,0.797730137697781,0.443345538543007,0.999954907561919,-4.90805329677028,NA
"1419779_at",0.05739725,4.828046375,0.797607359850464,0.443413632563622,0.999954907561919,-4.90811825953457,NA
"1457272_at",-0.0690714999999996,7.3457105,-0.79759309647337,0.443421543645266,0.999954907561919,-4.90812580586008,NA
"1423143_at",-0.0971499999999992,10.5940885,-0.797574164027759,0.443432044536595,0.999954907561919,-4.90813582227492,"Gtpbp4"
"1457094_at",-0.0723262499999989,6.336549875,-0.797516227335336,0.443464180173185,0.999954907561919,-4.90816647306809,"She"
"1448054_at",0.0749959999999997,6.5514815,0.797442516299056,0.443505067554493,0.999954907561919,-4.90820546640934,"Ing4"
"1426518_at",-0.0695424999999989,7.5556685,-0.797198353722085,0.443640521850643,0.999954907561919,-4.90833460747753,"Tubgcp5"
"1451450_at",-0.0703252499999998,7.837844625,-0.797104800008378,0.44369242995414,0.999954907561919,-4.90838408057375,"Fam210b"
"1450964_a_at",-0.0507399999999989,9.82148025,-0.796892722258251,0.443810115718026,0.999954907561919,-4.90849621352875,"Osbpl9"
"1426357_at",-0.0748007499999994,7.908052375,-0.79672593756963,0.443902681992964,0.999954907561919,-4.90858438085398,"Taok1"
"1438717_a_at",0.0618420000000007,4.01821125,0.796617614238382,0.443962808756701,0.999954907561919,-4.90864163547448,"Osbpl6"
"1423556_at",-0.0748752499999995,5.158962375,-0.79649652669743,0.444030026869311,0.999954907561919,-4.90870562891854,"Akr1b7"
"1426683_at",-0.0455134999999993,9.693388,-0.796326763387211,0.44412427716113,0.999954907561919,-4.90879533322094,"Cnot6"
"1456128_at",0.0554692500000005,5.633171625,0.796237961621459,0.444173583948165,0.999954907561919,-4.90884225039347,NA
"1418979_at",-0.17420575,4.788379875,-0.796237710236225,0.44417372353382,0.999954907561919,-4.90884238320311,"Akr1c14"
"1421551_s_at",-0.0750605000000006,4.91921275,-0.79615165934475,0.444221506359356,0.999954907561919,-4.90888784278552,"Ifi202b"
"1433489_s_at",0.0490607500000007,7.170516375,0.796124178832238,0.444236766606869,0.999954907561919,-4.90890235951857,"Fgfr2"
"1429761_at",0.0610095000000013,6.45167475,0.796025242832962,0.444291709774286,0.999954907561919,-4.90895461952359,"Rtn1"
"1452688_at",0.0621547500000005,7.741034625,0.795969452533046,0.4443226943605,0.999954907561919,-4.90898408668821,"Prpf39"
"1420192_at",0.0782432499999995,5.031085375,0.795875728455273,0.444374749654451,0.999954907561919,-4.90903358570459,NA
"1418771_a_at",0.0546385000000001,4.3135185,0.795862439877824,0.444382130588836,0.999954907561919,-4.90904060347833,"Cpb2"
"1451115_at",-0.0442477499999988,7.596428125,-0.795762572155322,0.444437603150344,0.999954907561919,-4.90909334104426,"Pias3"
"1428701_at",0.0653130000000005,4.94101925,0.795732930802445,0.444454068624398,0.999954907561919,-4.90910899280759,"Nectin4"
"1449845_a_at",0.0845672500000019,7.623923875,0.795576335025575,0.444541062672365,0.999954907561919,-4.90919167321399,"Ephb4"
"1421382_at",0.0666297499999992,5.747808625,0.795527044679401,0.444568447382364,0.999954907561919,-4.90921769500711,"Prlr"
"1417980_a_at",-0.0533344999999993,7.4693375,-0.795498465647114,0.444584325817821,0.999954907561919,-4.9092327820809,"Insig2"
"1430005_a_at",0.0561915000000006,7.1655705,0.795424146063501,0.44462561933146,0.999954907561919,-4.90927201378436,"Batf2"
"1419368_a_at",-0.0861629999999983,9.16191575,-0.795405225296573,0.444636132508111,0.999954907561919,-4.9092820011569,"Rnf138"
"1418750_at",-0.0564044999999993,5.814192,-0.795376303178439,0.444652203173819,0.999954907561919,-4.9092972673811,"Plxnb3"
"1450565_at",0.067635000000001,7.0975405,0.795073080462997,0.44482071284285,0.999954907561919,-4.90945729210224,"Il9"
"1418684_at",-0.0539534999999994,7.942466,-0.795072139610042,0.444821235767556,0.999954907561919,-4.90945778855429,NA
"1451495_at",-0.0477672499999998,9.953616375,-0.79504038572045,0.444838884770525,0.999954907561919,-4.90947454357549,"Wac"
"1427915_s_at",-0.0494277499999989,7.512496625,-0.794886374702463,0.444924491558863,0.999954907561919,-4.90955579990615,"Eloc"
"1456066_a_at",0.0419504999999995,8.090724,0.794667150988208,0.445046365420537,0.999954907561919,-4.90967143968795,"Polr1a"
"1431680_a_at",0.0679535000000007,5.852947,0.794550256474049,0.445111360003516,0.999954907561919,-4.90973309019842,"Ptprk"
"1429177_x_at",0.0721620000000005,4.4765375,0.794547378324722,0.445112960363665,0.999954907561919,-4.90973460804669,"Sox17"
"1449705_x_at",0.0520182500000016,10.612934375,0.794540241938448,0.445116928481334,0.999954907561919,-4.90973837153946,"Mcm3"
"1421526_at",-0.0765312499999998,4.530820125,-0.79432594703928,0.445236095901763,0.999954907561919,-4.90985137030599,"Tll2"
"1424264_at",-0.044509749999999,7.642699875,-0.794275044995967,0.445264405143461,0.999954907561919,-4.90987820744109,"Med6"
"1450497_at",0.0673212500000008,6.486604625,0.7942708012362,0.445266765369782,0.999954907561919,-4.9098804448175,"Apc2"
"1435326_at",-0.0559292499999989,8.040710375,-0.794195396030692,0.445308704401072,0.999954907561919,-4.9099201979437,"Lpgat1"
"1426975_at",0.0636335000000002,8.315898,0.794157339600871,0.445329871695475,0.999954907561919,-4.90994025983746,"Os9"
"1419365_at",0.0725355000000008,5.9142525,0.794143351343074,0.445337652244038,0.999954907561919,-4.90994763370866,"Pex11a"
"1427358_a_at",-0.0527674999999983,7.092298,-0.794133879160065,0.445342920912309,0.999954907561919,-4.9099526268816,"Dapk1"
"1428113_at",-0.0473449999999983,8.478831,-0.794125794893006,0.445347417618974,0.999954907561919,-4.90995688838799,"Tmtc4"
"1452941_at",-0.0444109999999996,8.37707075,-0.794087239452887,0.445368863697428,0.999954907561919,-4.90997721183814,"Sdhaf2"
"1422723_at",0.107219500000001,6.18878725,0.793983179384312,0.445426749461406,0.999954907561919,-4.9100320601284,"Stra6"
"1452470_at",0.0394850000000006,6.46707075,0.793957928471525,0.445440796597999,0.999954907561919,-4.91004536854351,"Cep350"
"1427134_at",-0.0606577499999992,8.835361625,-0.793854141927402,0.445498536332944,0.999954907561919,-4.91010006518209,"Srek1"
"1420966_at",0.0471422499999997,6.600380375,0.793213193761923,0.445855225088548,0.999954907561919,-4.91043771862695,"Slc25a15"
"1448840_at",0.0413232500000001,9.321279375,0.793204454862092,0.445860089598084,0.999954907561919,-4.91044232072123,"Tmub1"
"1431719_a_at",0.0471350000000002,4.9044075,0.793201484614234,0.445861742994818,0.999954907561919,-4.91044388490849,"Srgap1"
"1419583_at",0.0462707499999999,11.428095625,0.793126610227243,0.445903423361811,0.999954907561919,-4.91048331351344,"Cbx4"
"1449512_a_at",-0.0452884999999991,4.48582775,-0.793105921018291,0.445914940886904,0.999954907561919,-4.91049420783059,"Zfx"
"1427287_s_at",-0.0695242499999977,7.885545625,-0.793083343137812,0.445927510044155,0.999954907561919,-4.9105060963928,"Itpr2"
"1421319_at",0.0871417499999997,6.473202625,0.792998512484979,0.445974737541782,0.999954907561919,-4.91055076210266,"Ptgfrn"
"1451417_at",-0.068165999999999,7.33271525,-0.792915828424162,0.44602077313726,0.999954907561919,-4.9105942937046,"Brca1"
"1423638_at",0.0549717500000009,6.837741375,0.792894892010016,0.446032430296418,0.999954907561919,-4.91060531572689,NA
"1416851_at",-0.0421322499999992,7.781628625,-0.792844509319519,0.446060483630562,0.999954907561919,-4.91063183880423,"St13"
"1419905_s_at",-0.0489332499999999,4.615979125,-0.792825628935285,0.446070996621599,0.999954907561919,-4.91064177768381,"Hpgd"
"1455530_at",-0.0618190000000004,5.151839,-0.792809126533134,0.446080185636043,0.999954907561919,-4.91065046459968,"Ighd"
"1450181_at",0.0394684999999997,4.98645325,0.792439631606974,0.446285963658034,0.999954907561919,-4.91084492804975,"Cux2"
"1454838_s_at",0.055030000000001,4.43105425,0.792410761448513,0.446302044567481,0.999954907561919,-4.91086011906698,"Pkdcc"
"1422568_at",-0.045569249999999,10.596639125,-0.792306148223802,0.446360318159818,0.999954907561919,-4.91091516097799,"Ndel1"
"1418230_a_at",-0.0579014999999978,8.9415365,-0.792049213731119,0.446503461770556,0.999954907561919,-4.91105032028411,"Lims1"
"1419427_at",0.0570674999999999,6.78577025,0.791960672204348,0.446552797101535,0.999954907561919,-4.91109688863521,"Csf3"
"1456578_x_at",0.0488882500000007,8.294314125,0.791773543019242,0.446657077244268,0.999954907561919,-4.91119529467978,NA
"1452309_at",0.0721175000000001,6.89846625,0.791747559937503,0.446671557914547,0.999954907561919,-4.91120895691406,"Cgnl1"
"1460706_s_at",-0.0403189999999991,9.56016475,-0.791713610162096,0.446690478979331,0.999954907561919,-4.91122680756846,"Rer1"
"1449936_at",-0.0666212499999991,6.798767625,-0.791676175684926,0.446711342766197,0.999954907561919,-4.9112464897182,"Fam234b"
"1436253_at",0.0514737499999999,7.633384625,0.791600464265675,0.446753541836141,0.999954907561919,-4.91128629457163,"Pex16"
"1418599_at",0.0555872500000011,4.945646875,0.791539069320232,0.446787763293188,0.999954907561919,-4.91131857026699,"Col11a1"
"1423036_at",0.0611852500000004,4.983050375,0.791482904397114,0.446819071050317,0.999954907561919,-4.91134809466259,"Txndc17"
"1426465_at",-0.0529912499999993,9.225937375,-0.79146790519763,0.446827432229387,0.999954907561919,-4.91135597904166,"Dlgap4"
"1424507_at",-0.0871609999999997,5.22198675,-0.791311361714223,0.446914702222774,0.999954907561919,-4.91143825913865,"Rin1"
"1427290_at",0.07806875,7.979577625,0.791286562188539,0.44692852850985,0.999954907561919,-4.91145129264576,"Krt81"
"1421788_x_at",0.0401590000000003,6.205762,0.791265730236139,0.446940143003567,0.999954907561919,-4.9114622407104,NA
"1419024_at",-0.0797089999999996,6.48653875,-0.791175885636706,0.44699023657126,0.999954907561919,-4.91150945503582,"Ptp4a1"
"1424494_s_at",0.0536887500000015,7.428168875,0.791140993501088,0.447009691951133,0.999954907561919,-4.91152779002032,"Flywch2"
"1419046_at",0.0406249999999999,8.64543175,0.791054738892548,0.447057788731819,0.999954907561919,-4.91157311183737,"Hgh1"
"1452380_at",-0.0597107500000005,4.095865875,-0.791047887855972,0.447061609111588,0.999954907561919,-4.91157671148324,"Epha7"
"1421454_at",0.0783467500000002,5.857734625,0.790825071452428,0.44718587108113,0.999954907561919,-4.9116937685331,"Zfp108"
"1448970_at",-0.043340999999999,9.6026855,-0.790781865064451,0.447209969375891,0.999954907561919,-4.91171646388314,"Slc25a46"
"1421440_at",0.056008000000001,5.7033025,0.790745086782743,0.447230483075882,0.999954907561919,-4.91173578187008,"Wnt8b"
"1417968_a_at",0.0427057500000004,9.570437375,0.790551113604026,0.447338685066194,0.999954907561919,-4.91183765479196,"Mbd1"
"1447982_at",0.0458037500000004,10.147392125,0.790485117694857,0.447375502775996,0.999954907561919,-4.91187231043608,NA
"1422681_at",0.0635892500000002,7.474575875,0.790446349622527,0.447397131583339,0.999954907561919,-4.91189266711536,"Ctr9"
"1422089_at",0.0460534999999997,5.89026475,0.790156295819406,0.447558975110993,0.999954907561919,-4.91204494443373,"Ncr1"
"1423434_at",0.0675142500000011,5.297701625,0.790028583962205,0.44763024764221,0.999954907561919,-4.9121119778263,"Tead1"
"1424969_s_at",-0.0500057499999998,4.163848375,-0.789947294499579,0.447675616967915,0.999954907561919,-4.91215464028222,"Upp2"
"1448162_at",-0.049093499999999,4.50284325,-0.789934165572853,0.447682944775547,0.999954907561919,-4.91216153027816,"Vcam1"
"1421518_at",0.0649745000000006,5.49027175,0.789759737780885,0.447780307745917,0.999954907561919,-4.91225305996955,"Kcns1"
"1418098_at",0.0832625000000007,5.85005825,0.789688677430884,0.44781997654471,0.999954907561919,-4.9122903434809,"Adcy4"
"1419439_at",0.140163000000001,7.74675325,0.789638815550538,0.447847812864818,0.999954907561919,-4.91231650302131,"Tsks"
"1449449_at",0.0442677500000006,5.991153125,0.789582476261161,0.447879266683792,0.999954907561919,-4.91234605919582,"Ptges"
"1451424_at",0.0699464999999995,5.42327975,0.789568060596297,0.447887315078229,0.999954907561919,-4.91235362151745,"Gabrp"
"1416116_at",-0.0641929999999991,7.3005115,-0.789128913649543,0.448132540179625,0.999954907561919,-4.9125839381157,"Orc3"
"1422252_a_at",0.0683122500000003,6.795063125,0.789115369348153,0.448140104884186,0.999954907561919,-4.91259103989298,"Cdc25c"
"1422908_at",-0.0627894999999992,4.713453,-0.789111006296983,0.448142541734455,0.999954907561919,-4.91259332757993,"Atp1b4"
"1442665_at",0.0777557500000006,5.672093625,0.789011479213376,0.448198131935352,0.999954907561919,-4.91264550991124,"Gm37162"
"1427327_at",0.0750747500000002,5.479213875,0.788919536215257,0.448249490110532,0.999954907561919,-4.91269371095709,"Pilra"
"1427451_a_at",-0.054370749999999,4.644186125,-0.788834718952394,0.448296871361405,0.999954907561919,-4.91273817214464,"BC018473"
"1427999_at",0.0568375000000003,5.118606,0.788739259026194,0.448350201821347,0.999954907561919,-4.91278820739562,"Snapc5"
"1451139_at",-0.0524992499999991,9.029800375,-0.788626104683427,0.448413422979612,0.999954907561919,-4.91284751055303,"Slc39a4"
